"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"G4J3CI9H","conferencePaper","2014","Snijders, Remco; Dalpiaz, Fabiano; Hosseini, Mahmood; Shahri, Alimohammad; Ali, Raian","Crowd-centric Requirements Engineering","2014 IEEE/ACM 7th International Conference on Utility and Cloud Computing","","","10.1109/UCC.2014.96","","Requirements engineering is a preliminary and crucial phase for the correctness and quality of software systems. Despite the agreement on the positive correlation between user involvement in requirements engineering and software success, current development methods employ a too narrow concept of that user and rely on a recruited set of users considered to be representative. Such approaches might not cater for the diversity and dynamism of the actual users and the context of software usage. This is especially true in new paradigms such as cloud and mobile computing. To overcome these limitations, we propose crowd-centric requirements engineering (CCRE) as a revised method for requirements engineering where users become primary contributors, resulting in higher-quality requirements and increased user satisfaction. CCRE relies on crowd sourcing to support a broader user involvement, and on gamification to motivate that voluntary involvement.","2014-12","2023-05-03 16:29:37","2023-05-03 16:29:37","","614-615","","","","","","","","","","","","","","","","","","IEEE Xplore","","","","C:\Users\gabra\Zotero\storage\UBWA5Z27\Snijders et al. - 2014 - Crowd-centric Requirements Engineering.pdf","","","requirements engineering; Companies; Educational institutions; Software systems; Context; user involvement; Cloud computing; crowdsourcing; Crowdsourcing; gamification","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014 IEEE/ACM 7th International Conference on Utility and Cloud Computing","","","","","","","","","","","","","","",""
"5YL6GM2Y","journalArticle","2010","Dzamashvili Fogelström, Nina; Gorschek, Tony; Svahnberg, Mikael; Olsson, Peo","The impact of agile principles on market-driven software product development","Journal of Software Maintenance and Evolution: Research and Practice","","1532-0618","10.1002/spip.420","https://onlinelibrary.wiley.com/doi/abs/10.1002/spip.420","Agile development methods such as extreme programming (XP), SCRUM, Lean Software Development (Lean SD) and others have gained much popularity during the last years. Agile methodologies promise faster time-to-market, satisfied customers and high quality software. While these prospects are appealing, the suitability of agile practices to different domains and business contexts still remains unclear. In this article we investigate the applicability of agile principles in the context of market-driven software product development (MDPD), focusing on pre-project activities. This article presents results of a comparison between typical properties of agile methods to the needs of MDPD, as well as findings of a case study conducted at Ericsson, an early adopter of agile product development. The results show misalignment between the agile principles and needs of pre-project activities in market-driven development. This misalignment threatens to subtract from the positive aspects of agile development, but maybe more importantly, threaten the overall product development by disabling effective product management. Copyright © 2009 John Wiley & Sons, Ltd.","2010","2023-05-03 16:29:44","2023-05-03 16:29:44","2023-05-03 16:29:44","53-80","","1","22","","","","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/spip.420","","C:\Users\gabra\Zotero\storage\BNJGFK9B\spip.html","","","case study; agile methods; market-driven software development; software product management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7FWL4GH","conferencePaper","2010","Pandey, Dhirendra; Suman, U.; Ramani, A.K.","An Effective Requirement Engineering Process Model for Software Development and Requirements Management","2010 International Conference on Advances in Recent Technologies in Communication and Computing","","","10.1109/ARTCom.2010.24","","Requirement engineering is the most effective phase of software development process. It aims to collect good requirements from stakeholders in the right way. It is important for every organization to develop quality software products that can satisfy user's needs. Requirements engineering for software development process is a complex exercise that considers product demands from a vast number of viewpoints, roles, responsibilities, and objectives. Therefore, it becomes necessary to apply requirement engineering practices in every phase of software development process. In this paper, we propose an effective requirements engineering process model to produce quality requirements for software development. Requirement management and planning phase is executed independently for an effective management of requirements. It is iterative in nature for better requirement engineering and later maintenance. The successful implementation of proposed requirement engineering process can have a good impact on the production of quality software product.","2010-10","2023-05-03 16:29:56","2023-05-03 16:29:56","","287-291","","","","","","","","","","","","","","","","","","IEEE Xplore","","","","C:\Users\gabra\Zotero\storage\29IIABA8\5656776.html","","","Programming; Documentation; Software engineering; Software; Planning; Resource management; Requirement engineering; requirement elicitation; Presses; requirement analysis; requirement development; requirement management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2010 International Conference on Advances in Recent Technologies in Communication and Computing","","","","","","","","","","","","","","",""
"BMWVVNU2","conferencePaper","2014","Valença, George; Alves, Carina; Heimann, Virgínia; Jansen, Slinger; Brinkkemper, Sjaak","Competition and collaboration in requirements engineering: A case study of an emerging software ecosystem","2014 IEEE 22nd International Requirements Engineering Conference (RE)","","","10.1109/RE.2014.6912289","","Increasingly, small to medium software producing organisations are working together in collaboration networks to supply complex compositions of their products and services to customers. In this paper, we present a case study of two software companies that are evolving their partnership towards the creation of a software ecosystem. We investigate the impacts of their tightening partnership on software product management, with a focus on requirements engineering practices. We observe that the requirements definition and negotiation processes are directly affected by their fluid collaborative and competitive relationships. Power disputes, volatile roles and mismatches in release synchronisation are also aspects observed in the studied software ecosystem.We extract several observations from the case study that support small to medium software firms in making decisions within their software ecosystem.","2014-08","2023-05-03 16:30:00","2023-05-03 16:30:00","","384-393","","","","","","Competition and collaboration in requirements engineering","","","","","","","","","","","","IEEE Xplore","","ISSN: 2332-6441","","C:\Users\gabra\Zotero\storage\LZ8YTW9F\6912289.html","","","Collaboration; Software; Companies; Interviews; Planning; Ecosystems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014 IEEE 22nd International Requirements Engineering Conference (RE)","","","","","","","","","","","","","","",""
"WGT53V22","journalArticle","","Regnell, Björn","Requirements Engineering with Use Cases","","","","","","","","2023-05-03 16:30:31","2023-05-03 16:30:31","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\gabra\Zotero\storage\3YGPB3RT\Regnell - Requirements Engineering with Use Cases.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VN6V859I","journalArticle","2017","Sharma, Ashish K.; Khandait, Sunanda P.","Development of a fuzzy integrated software tool to prioritise technical requirements for effective design of online shopping websites","International Journal of Computational Systems Engineering","","2046-3391","10.1504/IJCSYSE.2017.083168","https://www.inderscienceonline.com/doi/abs/10.1504/IJCSYSE.2017.083168","Recently, there has been a tremendous growth in the online shopping; nevertheless the users' satisfaction rate has dropped largely due to poor design of websites. Thus, there is a pressing need of well-designed websites. Decision making plays a significant role in effective design of websites. Quality function deployment (QFD) being a decision making tool, can be employed for the design of online shopping websites. However, QFD uses linguistic expressions and follows crisp approach generating uncertainty and vagueness which leads to inconsistency in results. This requires fuzzy integration with QFD to address the issue. In QFD, the customer needs (CNs) and technical requirements (TRs) are prioritised. However, the paper considers TRs prioritisation only and in this regard it aims to develop a fuzzy integrated technical requirements prioritisation software tool for effective design of online shopping websites. The tool is developed using VB.Net and MS-Access and symmetrical triangular fuzzy numbers (STFNs) are proposed to deal with the uncertainty and vagueness.","2017-01","2023-05-03 16:30:47","2023-05-03 16:30:47","2023-05-03 16:30:47","91-110","","1-2","3","","","","","","","","","","","","","","","inderscienceonline.com (Atypon)","","Publisher: Inderscience Publishers","","","","","decision making; customer needs; fuzzy integrated software; fuzzy logic; online shopping websites; prioritisation; QFD; quality function deployment; STFN; symmetrical triangular fuzzy numbers; technical requirements; uncertainty; user satisfaction; vagueness; VBNet; website design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M45Y3FIM","conferencePaper","2009","Yoo, Shin; Harman, Mark; Tonella, Paolo; Susi, Angelo","Clustering test cases to achieve effective and scalable prioritisation incorporating expert knowledge","Proceedings of the eighteenth international symposium on Software testing and analysis","978-1-60558-338-9","","10.1145/1572272.1572296","https://doi.org/10.1145/1572272.1572296","Pair-wise comparison has been successfully utilised in order to prioritise test cases by exploiting the rich, valuable and unique knowledge of the tester. However, the prohibitively large cost of the pair-wise comparison method prevents it from being applied to large test suites. In this paper, we introduce a cluster-based test case prioritisation technique. By clustering test cases, based on their dynamic runtime behaviour, we can reduce the required number of pair-wise comparisons significantly. The approach is evaluated on seven test suites ranging in size from 154 to 1,061 test cases. We present an empirical study that shows that the resulting prioritisation is more effective than existing coverage-based prioritisation techniques in terms of rate of fault detection. Perhaps surprisingly, the paper also demonstrates that clustering (even without human input) can outperform unclustered coverage-based technologies, and discusses an automated process that can be used to determine whether the application of the proposed approach would yield improvement.","2009-07-19","2023-05-03 16:30:52","2023-05-03 16:30:52","2023-05-03","201–212","","","","","","","ISSTA '09","","","","Association for Computing Machinery","New York, NY, USA","","","","","","ACM Digital Library","","","","","","","ahp; clustering; test case prioritisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZS4KSKU","journalArticle","2020","Prakash, B.; Viswanathan, V.","A comparative study of meta-heuristic optimisation techniques for prioritisation of risks in agile software development","International Journal of Computer Applications in Technology","","0952-8091","10.1504/IJCAT.2020.104688","https://www.inderscienceonline.com/doi/abs/10.1504/IJCAT.2020.104688","Risks are in general termed as threats or uncertainties that influence the project performance and its outcomes to the greater extent. To ensure software quality and project success, every organisation should enforce a proper mechanism to efficiently manage the risks irrespective of the development model they follow. Risk prioritisation is a most critical step in risk management process that helps the organisation to resolve the risks in shorter duration of time. In this paper, a comparative study about different meta-heuristic optimisation techniques for prioritising the risks in agile environments is presented. The five most effective meta-heuristic optimisation algorithms such as Genetic Algorithm (GA), Particle Swarm Optimisation (PSO), Ant Colony Optimisation (ACO), Grey Wolf Optimisation (GWO) and Analytical Hierarchy Process (AHP) are considered and the results are evaluated based on four key criterion attributes such as error rate, accuracy, reliability, and running time. The result proves that GWO outperforms other four meta-heuristic optimisation techniques for the prioritisation of risks in agile environment.","2020-01","2023-05-03 16:31:06","2023-05-03 16:31:06","2023-05-03 16:31:06","175-188","","2","62","","","","","","","","","","","","","","","inderscienceonline.com (Atypon)","","Publisher: Inderscience Publishers","","","","","agile software development; project management; meta-heuristic optimisation; risk management; risk prioritisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6E6JLIBH","conferencePaper","1999","Greer, D.; Bustard, D.W.; Sunazuka, T.","Prioritisation of system changes using cost-benefit and risk assessments","Proceedings IEEE International Symposium on Requirements Engineering (Cat. No.PR00188)","","","10.1109/ISRE.1999.777998","","This paper proposes an approach to the prioritisation of system changes that takes account of the relative costs and benefits of those changes and the risks that they reduce or introduce. This is part of the SERUM methodology (Software Engineering Risk: Understanding and Management), which is being developed to help identify effective ways of using risk analysis and control in software production. SERUM introduces risk management at the initial business analysis stage of requirements investigation, and assumes an evolutionary approach to software delivery. Prioritisation is determined from five factors: benefits, costs and risk exposure in the current system, target system, and development process. The relative importance of these factors is adjustable. Results from a case study at NEC illustrate the prioritisation process and a supporting software tool is also described.","1999-06","2023-05-03 16:31:11","2023-05-03 16:31:11","","180-187","","","","","","","","","","","","","","","","","","IEEE Xplore","","","","C:\Users\gabra\Zotero\storage\MDRAUTJX\777998.html","","","Software engineering; Software systems; Application software; Costs; Read only memory; Business; National electric code; Production; Risk analysis; Risk management","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings IEEE International Symposium on Requirements Engineering (Cat. No.PR00188)","","","","","","","","","","","","","","",""
"P8KFQTFI","journalArticle","","Regnell, Björn","Requirements Engineering with Use Cases","","","","","","","","2023-05-03 16:31:13","2023-05-03 16:31:13","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\gabra\Zotero\storage\CHVHMBG4\Regnell - Requirements Engineering with Use Cases.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UEYZ7XYX","preprint","2013","Ellis-Braithwaite, Richard","Analysing the Assumed Benefits of Software Requirements","","","","10.48550/arXiv.1305.3853","http://arxiv.org/abs/1305.3853","Often during the requirements engineering (RE) process, the value of a requirement is assessed, e.g., in requirement prioritisation, release planning, and trade-off analysis. In order to support these activities, this research evaluates Goal Oriented Requirements Engineering (GORE) methods for the description of a requirement's value. Specifically, we investigate the goal-to-goal contribution relationship for its ability to demonstrate the value of a requirement, and propose that it is enriched with concepts such as correlation, confidence, and utility.","2013-06-13","2023-05-03 16:31:19","2023-05-03 16:31:19","2023-05-03 16:31:18","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:1305.3853 [cs]","","C:\Users\gabra\Zotero\storage\7PQ2JGKS\Ellis-Braithwaite - 2013 - Analysing the Assumed Benefits of Software Require.pdf; C:\Users\gabra\Zotero\storage\4Z8TTE35\1305.html","","","Computer Science - Software Engineering; D.2.1","","","","","","","","","","","","","","","","","","","arXiv:1305.3853","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJ6XMNQY","journalArticle","","Regnell, Björn","Requirements Engineering with Use Cases","","","","","","","","2023-05-03 16:31:21","2023-05-03 16:31:21","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\gabra\Zotero\storage\9DDW5SAW\Regnell - Requirements Engineering with Use Cases.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MYYV43U8","journalArticle","2015","Latha, T. Jessie; Suganthi, L.","An empirical study on creating software product value in India – an analytic hierarchy process approach","International Journal of Business Information Systems","","1746-0972","10.1504/IJBIS.2015.066125","https://www.inderscienceonline.com/doi/abs/10.1504/IJBIS.2015.066125","India is growing strongly in the software industry and has a dynamic global market in software development. In today’s competitive market it is necessary for the software companies to maximise the creation of software product value to remain a success in the market. The value of a software product is largely derived through the fulfilment of requirements. Therefore, it is necessary to carefully select the requirements to include in a specific software release. This paper presents an empirical study to understand how the value is created by finding the importance of different decision-making criteria and the perspectives that motivates them. The study is carried out among multinational software companies operating in India. The analytic hierarchy process is used to find the relative importance of the 13 criteria and to prioritise them by considering what creates business value in a software product. The results depict that for any product to be accepted in the market or by the potential customers business perspective is vital.","2015-01","2023-05-03 16:31:40","2023-05-03 16:31:40","2023-05-03 16:31:40","26-43","","1","18","","","","","","","","","","","","","","","inderscienceonline.com (Atypon)","","Publisher: Inderscience Publishers","","","","","requirements engineering; AHP; analytic hierarchy process; business value; criteria prioritisation; India; value-based software engineering; VBSE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TQSHN6EH","conferencePaper","2007","Bang, Tom J.","An Agile Approach to Requirement Specification","Agile Processes in Software Engineering and Extreme Programming","978-3-540-73101-6","","10.1007/978-3-540-73101-6_35","","This experience report is about how one project in Norway made an agile approach to specifying software requirements for a new intranet. Rather than spending months on trying to detail all requirements and aspects of the solution, the team spent a few weeks specifying a prioritized list of high-level requirements. Further details will emerge by face-to-face communication through the iterations of the project quickly turning in to valuable working software for the customer.","2007","2023-05-03 16:31:48","2023-05-03 16:31:48","","193-197","","","","","","","Lecture Notes in Computer Science","","","","Springer","Berlin, Heidelberg","en","","","","","Springer Link","","","","","","","Content Management System; Project Plan; Requirement Specification; Student Welfare; User Story","Concas, Giulio; Damiani, Ernesto; Scotto, Marco; Succi, Giancarlo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R84889WV","journalArticle","2014","Achimugu, Philip; Selamat, Ali; Ibrahim, Roliana; Mahrin, Mohd Naz’ri","A systematic literature review of software requirements prioritization research","Information and Software Technology","","0950-5849","10.1016/j.infsof.2014.02.001","https://www.sciencedirect.com/science/article/pii/S0950584914000354","Context During requirements engineering, prioritization is performed to grade or rank requirements in their order of importance and subsequent implementation releases. It is a major step taken in making crucial decisions so as to increase the economic value of a system. Objective The purpose of this study is to identify and analyze existing prioritization techniques in the context of the formulated research questions. Method Search terms with relevant keywords were used to identify primary studies that relate requirements prioritization classified under journal articles, conference papers, workshops, symposiums, book chapters and IEEE bulletins. Results 73 Primary studies were selected from the search processes. Out of these studies; 13 were journal articles, 35 were conference papers and 8 were workshop papers. Furthermore, contributions from symposiums as well as IEEE bulletins were 2 each while the total number of book chapters amounted to 13. Conclusion Prioritization has been significantly discussed in the requirements engineering domain. However, it was generally discovered that, existing prioritization techniques suffer from a number of limitations which includes: lack of scalability, methods of dealing with rank updates during requirements evolution, coordination among stakeholders and requirements dependency issues. Also, the applicability of existing techniques in complex and real setting has not been reported yet.","2014-06-01","2023-05-03 16:31:50","2023-05-03 16:31:50","2023-05-03 16:31:50","568-585","","6","56","","Information and Software Technology","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\gabra\Zotero\storage\IMJDHMQD\S0950584914000354.html","","","Software systems; Requirements; Stakeholders; Requirement engineering; Prioritization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3UZDGEN","journalArticle","1998","Karlsson, Joachim; Wohlin, Claes; Regnell, Björn","An evaluation of methods for prioritizing software requirements","Information and Software Technology","","0950-5849","10.1016/S0950-5849(97)00053-0","https://www.sciencedirect.com/science/article/pii/S0950584997000530","This article describes an evaluation of six different methods for prioritizing software requirements. Based on the quality requirements for a telephony system, the authors individually used all six methods on separate occasions to prioritize the requirements. The methods were then characterized according to a number of criteria from a user's perspective. We found the analytic hierarchy process to be the most promising method, although it may be problematic to scale-up. In an industrial follow-up study we used the analytic hierarchy process to further investigate its applicability. We found that the process is demanding but worth the effort because of its ability to provide reliable results, promote knowledge transfer and create consensus among project members.","1998-01-01","2023-05-03 16:31:55","2023-05-03 16:31:55","2023-05-03 16:31:55","939-947","","14","39","","Information and Software Technology","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\gabra\Zotero\storage\R5M37GJ6\S0950584997000530.html; C:\Users\gabra\Zotero\storage\JGEMVPAP\Karlsson et al. - 1998 - An evaluation of methods for prioritizing software.pdf","","","Experimental evaluation; Requirements, engineering; Requirements, prioritising","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZV3MZHAP","journalArticle","2013","AL-Ta’ani, Rami Hasan; Razali, Rozilawati","Prioritizing Requirements in Agile Development: A Conceptual Framework","Procedia Technology","","2212-0173","10.1016/j.protcy.2013.12.252","https://www.sciencedirect.com/science/article/pii/S2212017313004064","The advance of technology and business needs have triggered user requirements to evolvealmost every day.It is therefore impossible to fulfill the requirements at once. Agile methods have been introduced to mitigate such issues by implementing user requirements incrementally and iteratively. Selecting a group of prominent requirements to be implemented in iterationsis considered as essential in agile development. This can be achieved by performing continuous requirements prioritisation. Practitioners however are confronted with difficulties in making decisions about which requirements should be considered for implementation at the inter-iteration period. This paper proposes a conceptual framework that outlines the contributing factors and how these factors affect the process and the final product of requirements prioritisation process in agile methods. Thefactors were identified by reviewing the related work. The data were analysed by using content analysis. The proposed conceptual framework aims to guide practice and future research on effective requirements prioritisation process thatcan produce high quality requirementswhich meet the needsof the intendedusers.","2013-01-01","2023-05-03 16:32:03","2023-05-03 16:32:03","2023-05-03 16:32:03","733-739","","","11","","Procedia Technology","Prioritizing Requirements in Agile Development","4th International Conference on Electrical Engineering and Informatics, ICEEI 2013","","","","","","en","","","","","ScienceDirect","","","","C:\Users\gabra\Zotero\storage\5ENBQJL4\AL-Ta’ani and Razali - 2013 - Prioritizing Requirements in Agile Development A .pdf; C:\Users\gabra\Zotero\storage\KPKU792H\S2212017313004064.html","","","Agile Methods; Requirements Prioritization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38FCPRDQ","journalArticle","2013","Colomo-Palacios, Ricardo; Casado-Lumbreras, Cristina; Soto-Acosta, Pedro; García-Crespo, Ángel","Decisions in software development projects management. An exploratory study","Behaviour & Information Technology","","0144-929X","10.1080/0144929X.2011.630414","https://doi.org/10.1080/0144929X.2011.630414","Given the importance of software in today's world, the development of software systems is a key activity that requires complex management scenarios. This article explores the implications of hard decisions in the context of software development projects (SDPs). More in deep, it focuses on the emotional consequences of making hard decisions in IT organisations. Complex SDPs involve a great variety of actors. This fact entails morale, feelings and emotions, which play an important role for communication, interaction and, ultimately, decision making. The aim of the article is twofold. First (Study 1), to identify which are the most important hard decisions in SDPS. Second (Study 2), to study the influence of emotions on decision-making processes (Study 2). Findings show the complex emotional consequences and difficulties that managers must face in hard decision-making processes.","2013-11-01","2023-05-03 16:32:23","2023-05-03 16:32:23","2023-05-03 16:32:23","1077-1085","","11","32","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Taylor & Francis _eprint: https://doi.org/10.1080/0144929X.2011.630414","","C:\Users\gabra\Zotero\storage\LGVV2DZP\Colomo-Palacios et al. - 2013 - Decisions in software development projects managem.pdf","","","decision making; Delphi method; emotional response; emotions; hard decisions; information systems success; organisational performance; software project management; task analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2GCZ7I9E","journalArticle","2013","Thakurta, Rahul","A value-based approach to prioritise non-functional requirements during software project development","International Journal of Business Information Systems","","1746-0972","10.1504/IJBIS.2013.053213","https://www.inderscienceonline.com/doi/abs/10.1504/IJBIS.2013.053213","Non-functional requirements determine the characteristics of a software product or service as a whole. The research described in this paper presents an empirical framework involving respondents of both the project and the business organisation, in order to select and prioritise a list of non-functional requirements for implementation during software project development. The assessment process takes into consideration the extent of relative value addition while making trade-off in selection of non-functional requirements for inclusion in the project’s requirement set. The final results are expected to be beneficial to both the business and the project organisation by identifying and implementing the desired non-functional requirements that contributes to business value in a cost effective manner.","2013-01","2023-05-03 16:32:28","2023-05-03 16:32:28","2023-05-03 16:32:28","363-382","","4","12","","","","","","","","","","","","","","","inderscienceonline.com (Atypon)","","Publisher: Inderscience Publishers","","","","","business value; NFR; non-functional requirement; software project development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VTW6FWJ2","conferencePaper","2013","Valen¸a, George","Requirements negotiation model: A social oriented approach for software ecosystems evolution","2013 21st IEEE International Requirements Engineering Conference (RE)","","","10.1109/RE.2013.6636763","","Software Ecosystems is becoming a relevant research topic by analysing the software industry as networked organisations based on a common interest in a central software technology. In this context, appropriately handling Requirements Engineering is a success factor for Software Platform Management. Nevertheless, recent research in this subject does not integrate the ecosystem's social dimension to a business view during requirements negotiations. The state-of-the-art is generally concerned with challenges of achieving and agreed requirements understanding. Thereby, this PhD proposes a Requirements Negotiation Model to address the negotiation process through a more holistic perspective. It aims to present an insightful reasoning on how requirements negotiation collaborates to ecosystem's health and success, defining negotiation strategies along Software Ecosystem evolution considering the Software Platform Management.","2013-07","2023-05-03 16:34:39","2023-05-03 16:34:39","","393-396","","","","","","Requirements negotiation model","","","","","","","","","","","","IEEE Xplore","","ISSN: 2332-6441","","C:\Users\gabra\Zotero\storage\LNH8V77E\6636763.html","","","Software; Companies; Conferences; Decision making; Context; decision making; Ecosystems; Requirements negotiation; social aspects; software ecosystems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013 21st IEEE International Requirements Engineering Conference (RE)","","","","","","","","","","","","","","",""
"Q4Y9TJS9","bookSection","2016","Fernandes, João M.; Machado, Ricardo J.","Requirements Negotiation and Prioritisation","Requirements in Engineering Projects","978-3-319-18597-2","","","https://doi.org/10.1007/978-3-319-18597-2_6","The quality of a software application is highly dependent on its ability to meet the necessities of customers and users, so it is crucial to capture and specify all requirements that the system must possess. However, many projects have more candidate requirements than those that can be built without exceeding the available time and budget. This chapter presents and discusses the need to allow stakeholders to collectively negotiate the requirements in order to decide which ones shall be incorporated in the system. The chapter also discusses the importance of assigning priorities to requirements, in the context of a system project. The aspects related to requirements prioritisation and some of the most popular prioritisation techniques are also presented.","2016","2023-05-03 16:34:43","2023-05-03 16:34:43","2023-05-03 16:34:39","119-136","","","","","","","Lecture Notes in Management and Industrial Engineering","","","","Springer International Publishing","Cham","en","","","","","Springer Link","","DOI: 10.1007/978-3-319-18597-2_6","","","","","Requirement Engineer; Analytical Hierarchy Process; Negotiation Process; Null Point; Prioritisation Method","Fernandes, João M.; Machado, Ricardo J.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ALQC2QVU","journalArticle","2014","Zhang, He; Li, Juan; Zhu, Liming; Jeffery, Ross; Liu, Yan; Wang, Qing; Li, Mingshu","Investigating dependencies in software requirements for change propagation analysis","Information and Software Technology","","0950-5849","10.1016/j.infsof.2013.07.001","https://www.sciencedirect.com/science/article/pii/S095058491300147X","Context The dependencies between individual requirements have an important influence on software engineering activities e.g., project planning, architecture design, and change impact analysis. Although dozens of requirement dependency types were suggested in the literature from different points of interest, there still lacks an evaluation of the applicability of these dependency types in requirements engineering. Objective Understanding the effect of these requirement dependencies to software engineering activities is useful but not trivial. In this study, we aimed to first investigate whether the existing dependency types are useful in practise, in particular for change propagation analysis, and then suggest improvements for dependency classification and definition. Method We conducted a case study that evaluated the usefulness and applicability of two well-known generic dependency models covering 25 dependency types. The case study was conducted in a real-world industry project with three participants who offered different perspectives. Results Our initial evaluation found that there exist a number of overlapping and/or ambiguous dependency types among the current models; five dependency types are particularly useful in change propagation analysis; and practitioners with different backgrounds possess various viewpoints on change propagation. To improve the state-of-the-art, a new dependency model is proposed to tackle the problems identified from the case study and the related literature. The new model classifies dependencies into intrinsic and additional dependencies on the top level, and suggests nine dependency types with precise definitions as its initial set. Conclusions Our case study provides insights into requirement dependencies and their effects on change propagation analysis for both research and practise. The resulting new dependency model needs further evaluation and improvement.","2014-01-01","2023-05-03 16:34:50","2023-05-03 16:34:50","2023-05-03 16:34:50","40-53","","1","56","","Information and Software Technology","","Special sections on International Conference on Global Software Engineering – August 2011 and Evaluation and Assessment in Software Engineering – April 2012","","","","","","en","","","","","ScienceDirect","","","","C:\Users\gabra\Zotero\storage\N8TJUUXW\S095058491300147X.html","","","Case study; Change propagation; Impact analysis; Requirement dependency; Requirement relationship; Requirement traceability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJ7RYFKD","journalArticle","2001","Lang, Michael; Duggan, Jim","A Tool to Support Collaborative Software Requirements Management","Requirements Engineering","","1432-010X","10.1007/s007660170002","https://doi.org/10.1007/s007660170002","","2001-10-01","2023-05-03 16:35:13","2023-05-03 16:35:13","2023-05-03 16:35:13","161-172","","3","6","","Requirements Eng","","","","","","","","en","","","","","Springer Link","","","","","","","Key words:Computer-aided software engineering – Requirements management – Requirements volatility – Software development process","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
